"area.code","time","when","main","split","stage","dist.type","dist.year","dist.ed22","dist.age","leitold","treeid","common.name","scientific.name","family.name","type","ident","poly","cnpj","area","total.area","dbh.cutoff","lon","lat","UTM.Easting","UTM.Northing","X","Y","CA","RE","RN","RW","RS","D.class","light","canopy","gf.WSD","gf.crown","gf.htot","farea","WSD","DBH","size","BA","AGC","AE.AGC","ME.AGC","LNAGC","SD.LNAGC","VOL","Dead","Hcom","Htot","pft","colour","cex","ndead","nplant","ntotal","flgsz","gtstd","tree.date","identifier","longitude","latitude","count","stn.palace","agb.chave","acd.chave","se.agb.measurement","se.agb.allometry","se.agb.sampling","se.agb.census","se.acd.measurement","se.acd.allometry","se.acd.sampling","se.acd.census","volume","basal.area","crown.area","canopy.hgt","lorey.hgt","wood.dens","nplant.std","ba.std","ca.std","agb.std","acd.std","nplant.shape","nplant.scale","lorey.hgt.std","wood.dens.std","nplant.005.010","ba.005.010","ca.005.010","agb.005.010","acd.005.010","nplant.010.020","ba.010.020","ca.010.020","agb.010.020","acd.010.020","nplant.020.035","ba.020.035","ca.020.035","agb.020.035","acd.020.035","nplant.035.055","ba.035.055","ca.035.055","agb.035.055","acd.035.055","nplant.055.Inf","ba.055.Inf","ca.055.Inf","agb.055.Inf","acd.055.Inf","date"
"AND_A01",2013,"8/22/2013","P01","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",21,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",1,"P01_B01_050x050m","T01_P01_U0021z",2636.919079,2636.919079,10,-46.83059321,-2.548232448,296460.3604,9718209.867,16,8,32.82964323,4.3,3.6,1.2,4,NA,1,"E",10,0,0,1,0.852,54,"035-055",2290.221044,1416.197729,522.127605,64.0681434,7.192006404,0.357,3.324407816,FALSE,12.74,22.01,4,"#004E00",0.99909022,0,0.00037923,0.00037923,0,1,2013-08-22,"P01_B01_050x050m",-46.83059321,-2.548232448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",22,"abiurana branca","Pouteria guianensis","Sapotaceae","O",2,"P02_B01_050x050m","T01_P02_U0022z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296534.2042,9718081.61,4,6,13.19468915,1.8,1.8,2.2,2.4,NA,2,"S",10,0,0,1,0.929,21.5,"020-035",363.050301,146.7552729,54.10613051,12.43698657,4.92504189,0.357,0.315942461,FALSE,8.45,12.48,4,"#004E00",0.555572403,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",23,"arataciu","Sagotia racemosa","Euphorbiaceae","O",2,"P02_B01_050x050m","T01_P02_U0023z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296538.6349,9718077.055,2.3,12,4.146902303,1.1,0.8,1.3,1.4,NA,2,"S",10,0,0,1,0.58,13.1,"010-020",134.7821788,19.03007084,7.016057928,2.817788239,2.882295904,0.357,0.065620934,FALSE,4.18,6.64,2,"chartreuse",0.440940106,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",24,"jeniparana","Gustavia augusta","Lecythidaceae","O",2,"P02_B01_050x050m","T01_P02_U0024z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296538.0784,9718074.92,3.8,13.7,9.236282402,1.2,4.3,1.2,0.6,NA,2,"S",10,0,0,1,0.65,12.4,"010-020",120.7628216,26.15517417,9.642960275,3.392695581,3.200322536,0.357,0.080477459,FALSE,5.53,9.16,3,"chartreuse4",0.431387415,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",25,"jatereu","Lecythis idatimon","Lecythidaceae","O",2,"P02_B01_050x050m","T01_P02_U0025z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296537.3961,9718074.273,4.7,14,3.455751919,1,1.2,1,1,NA,2,"S",10,0,0,1,0.799,10.8,"010-020",91.60884178,26.22452658,9.66852931,3.479143771,3.202970602,0.357,0.065643371,FALSE,6.39,9.85,3,"chartreuse4",0.409552691,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",26,"pau-para-tudo","Simaba cedron","Simaroubaceae","O",2,"P02_B01_050x050m","T01_P02_U0026z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296540.5412,9718074.628,1.8,15,2.686061719,0.8,1,1.1,0.8,NA,2,"S",10,0,0,1,0.474,10.3,"010-020",83.32289115,10.72027939,3.952381569,1.720284826,2.308412718,0.357,0.045233246,FALSE,5.13,7.3,2,"chartreuse",0.40272934,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",27,"inga-xixica","Inga heterophylla","Fabaceae","O",2,"P02_B01_050x050m","T01_P02_U0027z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296536.8626,9718072.925,5.8,15,20.67167966,1.4,0.8,3.3,4.8,NA,1,"S",10,0,0,1,0.56,45.4,"035-055",1618.831278,695.4213253,256.389813,37.82002515,6.480793385,0.357,2.48364759,FALSE,15.32,22.86,2,"chartreuse",0.881728582,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",28,"jatereu","Lecythis idatimon","Lecythidaceae","O",2,"P02_B01_050x050m","T01_P02_U0028z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296539.1619,9718071.236,4.6,17.5,4.90088454,1.2,1.3,1.4,1.1,NA,2,"S",10,0,0,1,0.799,16.2,"010-020",206.119894,81.67141779,30.11083896,7.556643365,4.338979597,0.357,0.204434087,FALSE,10.28,14.02,3,"chartreuse4",0.483244882,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",29,"breu branco","Protium paniculatum","Burseraceae","O",2,"P02_B01_050x050m","T01_P02_U0029z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296541.1062,9718068.94,4,20.4,6.361725124,1.7,1.5,1.3,1.2,NA,2,"C",10,0,0,1,0.49,26.9,"020-035",568.321965,196.2727468,72.36236654,13.72428984,5.215780757,0.357,0.801113252,FALSE,14.75,20.36,2,"chartreuse",0.629264594,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",30,"breu vermelho","Protium hebetatum","Burseraceae","O",2,"P02_B01_050x050m","T01_P02_U0030z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296542.1376,9718068.752,3.2,21,5.183627878,0.7,3.4,0.8,1,NA,2,"S",11,0,0,1,0.557870968,10.2,"010-020",81.71282492,21.33174997,7.864647211,2.619737105,2.996472072,0.357,0.076475569,FALSE,10.24,12.8,2,"chartreuse",0.40136467,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",31,"abiurana branca","Pouteria guianensis","Sapotaceae","O",2,"P02_B01_050x050m","T01_P02_U0031z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296537.8607,9718066.797,7.8,21,65.7692422,4.5,6.4,3.4,4.2,NA,1,"E",10,0,0,1,0.929,50,"035-055",1963.495408,2080.646534,767.0983852,79.97347627,7.576709458,0.357,4.479325153,FALSE,27.05,34.92,4,"#004E00",0.944503412,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",32,"abiurana","Pouteria gongrijpii","Sapotaceae","O",2,"P02_B01_050x050m","T01_P02_U0032z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296544.8944,9718066.27,2,24.4,3.463605901,1.5,1.6,0.6,0.5,NA,2,"S",10,0,0,1,0.799,17.3,"010-020",235.0618163,92.91054453,34.25451057,8.335555483,4.467912643,0.357,0.23256707,FALSE,9.86,14.03,3,"chartreuse4",0.498256255,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",33,"breu branco","Protium paniculatum","Burseraceae","O",2,"P02_B01_050x050m","T01_P02_U0033z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296544.4259,9718061.122,4.8,28.9,5.937610115,1.6,1,1.1,1.8,NA,2,"S",10,0,0,1,0.49,18.5,"010-020",268.8025214,84.26164736,31.0658118,7.044397387,4.370202307,0.357,0.343925091,FALSE,11.82,18.1,2,"chartreuse",0.514632297,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",34,"embauba branca","Cecropia palmata","Urticaceae","O",2,"P02_B01_050x050m","T01_P02_U0034z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296550.3997,9718055.582,2.3,36.4,5.513495107,1.2,1.3,1.5,1.3,NA,1,"S",11,0,0,1,0.339857143,13.7,"010-020",147.4113813,26.32933697,9.707171087,2.93628231,3.206959292,0.357,0.154943555,FALSE,10.74,14.45,2,"chartreuse",0.449128127,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",35,"morta",NA,NA,"O",2,"P02_B01_050x050m","T01_P02_U0035z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296550.976,9718055.181,2,37,0.031415927,0.1,0.1,0.1,0.1,2,NA,NA,0,1,0,1,0.696,12.7,"010-020",126.6768698,20.29032427,7.480691568,3.300718093,2.946419635,0.357,0.05830553,TRUE,NA,4.77,3,"chartreuse4",0.435481425,0.003888525,0,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",36,"embauba branca","Cecropia palmata","Urticaceae","O",2,"P02_B01_050x050m","T01_P02_U0036z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296552.2294,9718053.548,1.7,39,1.468694566,0.5,0.9,0.6,0.8,NA,1,"S",11,0,0,1,0.339857143,11.9,"010-020",111.2202339,17.06300946,6.290836426,2.13649805,2.773188431,0.357,0.100412834,FALSE,11.1,12.28,2,"chartreuse",0.424564064,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",37,"mamui","Jacaratia spinosa","Caricaceae","O",2,"P02_B01_050x050m","T01_P02_U0037z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296550.0213,9718052.575,4,39,0.86393798,0.5,0.5,0.5,0.6,NA,1,"S",10,0,0,1,0.42,15.9,"010-020",198.5565097,19.04688222,7.022255994,2.721672467,2.883178925,0.357,0.090699439,FALSE,5.19,6.23,2,"chartreuse",0.479150872,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",38,"mamui","Jacaratia spinosa","Caricaceae","O",2,"P02_B01_050x050m","T01_P02_U0038z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296549.8293,9718052.491,4.2,39,0.950331778,0.5,0.7,0.6,0.4,NA,1,"S",10,0,0,1,0.42,11.3,"010-020",100.2874915,9.855850562,3.633681612,1.638743351,2.224340745,0.357,0.046932622,FALSE,5.24,6.28,2,"chartreuse",0.416376042,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",39,"trema","Trema micrantha","Cannabaceae","O",2,"P02_B01_050x050m","T01_P02_U0039z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296549.7333,9718052.448,4.3,39,10.68141502,2,1.6,2,1.8,NA,1,"S",10,0,0,1,0.319,10.1,"010-020",80.11846665,8.310045442,3.063770004,1.296824174,2.053740577,0.357,0.052100598,FALSE,4,8.69,2,"chartreuse",0.4,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",40,"abiurana branca","Pouteria guianensis","Sapotaceae","O",2,"P02_B01_050x050m","T01_P02_U0040z",257.1669245,2525.592162,10,-46.83001554,-2.549447002,296556.0948,9718046.507,1.7,47,15.89645883,2.2,2.1,2.4,2.3,NA,1,"S",10,0,0,1,0.929,30.9,"020-035",749.9060204,464.8910403,171.3972847,27.16395048,6.078078556,0.357,1.000841852,FALSE,10.76,19.69,4,"#004E00",0.683851403,0,0.003888525,0.003888525,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",41,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",2,"P02_B01_050x050m","T01_P02_U0041z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296532.524,9718038.427,25,45,72.37444076,4.8,5.3,4.7,4.4,NA,1,"E",10,0,0,1,0.852,53.8,"035-055",2273.28786,1576.560036,581.2504134,68.41549398,7.29927606,0.357,3.700845155,FALSE,15.29,24.75,4,"#004E00",0.996360879,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",42,"breu barrote","Tetragastris panamensis","Burseraceae","O",2,"P02_B01_050x050m","T01_P02_U0042z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296510.4537,9718028.189,48,45.6,28.74557278,4,3.8,2,2.3,NA,1,"E",10,0,0,1,0.717,46.6,"035-055",1705.539236,978.2573286,360.6665548,47.47928193,6.822048253,0.357,2.728751265,FALSE,12.58,24.04,3,"chartreuse4",0.898104625,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",43,"muiratinga","Maquira coriacea","Moraceae","O",2,"P02_B01_050x050m","T01_P02_U0043z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296506.2609,9718032.243,50,40,30.63052837,3.8,0.7,2.7,5.3,NA,1,"E",10,0,0,1,0.511,36,"035-055",1017.87602,455.5539,167.9548426,26.57985291,6.057789541,0.357,1.782989824,FALSE,18.89,25.83,2,"chartreuse",0.753449583,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",44,"mamui","Jacaratia spinosa","Caricaceae","O",2,"P02_B01_050x050m","T01_P02_U0044z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296510.632,9718042.631,42,32,18.37831702,2.3,2.7,2.2,2.5,NA,1,"E",10,0,0,1,0.42,45.8,"035-055",1647.482603,378.9840813,139.724875,25.74842893,5.873769702,0.357,1.804686101,FALSE,13.9,16.08,2,"chartreuse",0.887187263,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",45,"cajuacu","Anacardium spruceanum","Anacardiaceae","O",2,"P02_B01_050x050m","T01_P02_U0045z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296505.0768,9718042.262,47,30,31.88716543,3,3.6,2.8,3.4,NA,1,"E",10,0,0,1,0.479,41.1,"035-055",1326.702432,604.722032,222.9505525,34.30371364,6.341044401,0.357,2.524935416,FALSE,17.74,28.26,2,"chartreuse",0.823047763,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",46,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",2,"P02_B01_050x050m","T01_P02_U0046z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296492.7852,9718066.336,48,2,116.5530874,7.5,7,6.5,3.6,NA,1,"C",10,0,0,1,0.852,48,"035-055",1809.557368,1636.778378,603.4518745,67.30950232,7.336760685,0.357,3.842202766,FALSE,19.4,32.31,4,"#004E00",0.917210008,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/22/2013","P02","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",47,"escorrega-macaco","Capirona decorticans","Rubiaceae","O",2,"P02_B01_050x050m","T01_P02_U0047z",2525.592162,2525.592162,10,-46.83001554,-2.549447002,296498.6525,9718070.201,41,1,120.0873792,8.7,6.8,2.3,7.1,NA,2,"C",10,0,0,1,0.593,38,"035-055",1134.114948,623.2019898,229.7637933,33.0464156,6.371146187,0.357,2.101861686,FALSE,17.79,27.54,2,"chartreuse",0.780742987,0,0.000395947,0.000395947,0,1,2013-08-22,"P02_B01_050x050m",-46.83001554,-2.549447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
